fromDateTime,HUMIDITY,PM1,PM10,PM25,PRESSURE,TEMPERATURE
2020-10-18T12:00:00.000Z,85.75,12.5,22.25,16.56,1012.96,7.72
2020-10-18T13:00:00.000Z,85.9,11.33,20.13,14.94,1013.05,8.16
2020-10-18T14:00:00.000Z,86.62,11.86,20.92,15.62,1013.03,8.33
2020-10-18T15:00:00.000Z,87.49,10.99,19.2,14.46,1013.29,8.11
2020-10-18T16:00:00.000Z,88.84,13.51,24.3,18.11,1013.83,7.84
2020-10-18T17:00:00.000Z,89.5,14.58,26.38,19.87,1014.3,7.59
2020-10-18T18:00:00.000Z,89.65,8.62,16.12,11.85,1014.95,7.37
2020-10-18T19:00:00.000Z,91.0,4.67,8.93,6.56,1015.87,7.01
2020-10-18T20:00:00.000Z,90.28,8.84,15.66,11.73,1016.57,6.59
2020-10-18T21:00:00.000Z,89.53,14.17,25.58,18.92,1017.03,6.41
2020-10-18T22:00:00.000Z,90.22,8.61,15.83,11.73,1017.69,6.0
2020-10-18T23:00:00.000Z,91.75,5.87,10.38,7.6,1018.27,5.67
2020-10-19T00:00:00.000Z,93.13,7.1,13.45,9.86,1018.74,5.18
2020-10-19T01:00:00.000Z,93.95,9.44,17.99,13.05,1019.34,4.71
2020-10-19T02:00:00.000Z,96.07,11.29,22.66,16.47,1019.64,4.32
2020-10-19T03:00:00.000Z,97.63,12.44,25.04,18.19,1020.04,4.13
2020-10-19T04:00:00.000Z,96.4,13.35,27.13,19.78,1020.24,4.26
2020-10-19T05:00:00.000Z,96.92,14.4,30.5,21.83,1020.34,4.46
2020-10-19T06:00:00.000Z,95.68,14.8,32.09,22.7,1020.91,4.98
2020-10-19T07:00:00.000Z,94.9,12.89,27.28,19.52,1021.67,5.48
2020-10-19T08:00:00.000Z,91.83,10.82,21.74,15.9,1021.96,6.61
2020-10-19T09:00:00.000Z,86.43,8.6,16.21,12.0,1021.75,8.68
2020-10-19T10:00:00.000Z,79.82,6.62,11.97,8.93,1021.68,9.79
2020-10-19T11:00:00.000Z,71.41,5.16,9.7,7.13,1021.57,10.75
2020-10-19T12:00:00.000Z,66.55,4.76,9.07,6.69,1021.71,10.86
2020-10-19T13:00:00.000Z,66.18,4.26,8.22,6.04,1021.45,12.02
2020-10-19T14:00:00.000Z,68.81,4.64,8.78,6.37,1022.3,9.33
2020-10-19T15:00:00.000Z,74.92,4.68,9.67,7.01,1022.64,8.22
2020-10-19T16:00:00.000Z,81.28,8.07,15.18,11.08,1023.08,7.14
2020-10-19T17:00:00.000Z,84.79,18.76,37.61,26.64,1023.11,6.39
2020-10-19T18:00:00.000Z,86.26,21.67,47.45,31.88,1023.3,5.91
2020-10-19T19:00:00.000Z,87.47,22.3,48.98,32.65,1023.66,5.34
2020-10-19T20:00:00.000Z,88.96,21.7,46.46,31.52,1024.16,4.93
2020-10-19T21:00:00.000Z,89.98,22.02,48.44,32.49,1024.59,4.58
2020-10-19T22:00:00.000Z,91.18,22.5,50.65,33.46,1024.85,4.32
2020-10-19T23:00:00.000Z,92.2,23.46,53.73,34.96,1024.86,4.09
2020-10-20T00:00:00.000Z,93.4,24.11,55.22,35.92,1024.86,3.85
2020-10-20T01:00:00.000Z,94.9,24.28,56.25,36.13,1025.15,3.61
2020-10-20T02:00:00.000Z,96.37,23.83,55.3,35.7,1025.39,3.49
2020-10-20T03:00:00.000Z,97.87,25.07,57.33,37.05,1025.42,3.17
2020-10-20T04:00:00.000Z,98.93,26.09,59.22,38.32,1025.41,2.72
2020-10-20T05:00:00.000Z,99.25,25.71,58.46,37.72,1025.71,2.86
2020-10-20T06:00:00.000Z,98.85,26.39,59.46,38.4,1026.06,3.39
2020-10-20T07:00:00.000Z,97.36,24.72,55.43,35.94,1026.04,5.06
2020-10-20T08:00:00.000Z,95.07,20.92,46.95,30.59,1025.77,7.08
2020-10-20T09:00:00.000Z,91.0,18.37,39.33,26.68,1025.05,9.81
2020-10-20T10:00:00.000Z,85.22,14.98,29.17,21.15,1024.43,11.82
2020-10-20T11:00:00.000Z,79.86,17.52,36.88,25.62,1023.9,12.08
2020-10-20T12:00:00.000Z,75.08,13.53,25.53,18.77,1023.51,11.96
2020-10-20T13:00:00.000Z,72.66,13.12,24.56,18.17,1022.66,11.57
2020-10-20T14:00:00.000Z,74.82,12.08,22.4,16.38,1022.16,10.77
2020-10-20T15:00:00.000Z,80.44,14.46,27.92,20.34,1021.25,9.69
2020-10-20T16:00:00.000Z,82.0,16.36,31.06,22.61,1021.0,9.39
2020-10-20T17:00:00.000Z,84.08,17.48,34.11,24.8,1020.34,8.93
2020-10-20T18:00:00.000Z,84.69,19.54,41.45,28.43,1019.69,8.56
2020-10-20T19:00:00.000Z,84.16,19.76,42.11,28.91,1019.27,8.36
2020-10-20T20:00:00.000Z,85.33,21.23,46.42,30.67,1018.85,8.11
2020-10-20T21:00:00.000Z,86.02,21.34,46.68,30.84,1018.19,7.96
2020-10-20T22:00:00.000Z,86.75,20.81,43.95,29.81,1017.81,7.82
2020-10-20T23:00:00.000Z,87.25,19.97,41.18,28.76,1017.6,7.77
2020-10-21T00:00:00.000Z,87.97,20.01,40.58,28.46,1017.13,7.54
2020-10-21T01:00:00.000Z,89.5,19.75,39.52,27.98,1016.51,7.27
2020-10-21T02:00:00.000Z,89.28,18.04,35.4,25.8,1016.08,7.39
2020-10-21T03:00:00.000Z,88.75,17.61,33.8,24.76,1015.74,7.64
2020-10-21T04:00:00.000Z,88.75,17.23,32.74,24.1,1015.69,7.92
2020-10-21T05:00:00.000Z,88.75,17.22,31.67,23.43,1015.55,8.14
2020-10-21T06:00:00.000Z,88.53,15.64,28.32,20.93,1015.92,8.3
2020-10-21T07:00:00.000Z,87.61,16.94,30.34,22.57,1015.93,8.82
2020-10-21T08:00:00.000Z,86.17,15.54,27.87,20.71,1015.97,9.57
2020-10-21T09:00:00.000Z,84.5,16.3,29.54,21.93,1016.1,10.51
2020-10-21T10:00:00.000Z,82.74,14.7,26.34,19.6,1016.31,10.93
2020-10-21T11:00:00.000Z,82.6,15.43,27.24,20.44,1015.56,11.53
2020-10-21T12:00:00.000Z,81.4,15.84,28.16,21.17,1015.16,11.88
2020-10-21T13:00:00.000Z,80.3,15.43,27.37,20.45,1015.11,11.89
2020-10-21T14:00:00.000Z,82.75,15.93,27.99,21.1,1015.08,11.79
2020-10-21T15:00:00.000Z,85.75,17.31,30.96,23.18,1014.65,11.56
2020-10-21T16:00:00.000Z,87.19,17.6,31.42,23.44,1014.25,11.31
2020-10-21T17:00:00.000Z,87.95,19.48,37.88,26.83,1014.07,10.96
2020-10-21T18:00:00.000Z,89.15,21.88,45.77,30.57,1013.72,10.65
2020-10-21T19:00:00.000Z,91.0,23.85,50.6,33.39,1013.48,10.49
2020-10-21T20:00:00.000Z,93.76,25.62,55.66,36.42,1013.28,10.38
2020-10-21T21:00:00.000Z,95.5,25.6,56.03,36.53,1013.15,10.33
2020-10-21T22:00:00.000Z,96.55,24.95,54.63,35.65,1013.33,10.0
2020-10-21T23:00:00.000Z,97.53,24.91,54.72,35.86,1013.33,9.53
2020-10-22T00:00:00.000Z,97.75,24.49,53.16,34.85,1013.3,9.2
2020-10-22T01:00:00.000Z,97.24,24.75,53.91,35.25,1013.19,8.96
2020-10-22T02:00:00.000Z,96.04,20.28,40.8,28.58,1013.14,9.11
2020-10-22T03:00:00.000Z,93.58,17.3,30.9,23.03,1013.29,9.59
2020-10-22T04:00:00.000Z,92.04,15.45,27.49,20.63,1013.5,9.73
2020-10-22T05:00:00.000Z,90.85,14.91,26.35,19.68,1013.47,10.02
2020-10-22T06:00:00.000Z,88.94,14.12,24.78,18.33,1014.02,10.73
2020-10-22T07:00:00.000Z,85.93,12.1,20.92,15.7,1014.28,12.57
2020-10-22T08:00:00.000Z,80.5,10.37,18.09,13.47,1014.62,14.93
2020-10-22T09:00:00.000Z,74.13,9.65,16.91,12.6,1014.88,17.16
2020-10-22T10:00:00.000Z,69.89,9.71,17.87,13.07,1015.29,17.9
2020-10-22T11:00:00.000Z,68.56,9.82,19.26,13.7,1015.05,19.37
2020-10-22T12:00:00.000Z,68.21,8.32,14.28,10.75,1014.74,20.19
2020-10-22T13:00:00.000Z,68.89,8.38,14.47,10.85,1015.16,18.76
2020-10-22T14:00:00.000Z,73.86,9.9,16.93,12.68,1015.66,17.22
2020-10-22T15:00:00.000Z,81.93,13.8,23.66,17.77,1015.92,15.94
2020-10-22T16:00:00.000Z,86.74,19.79,38.89,27.12,1015.99,14.89
2020-10-22T17:00:00.000Z,90.33,21.06,43.83,29.3,1015.72,14.1
2020-10-22T18:00:00.000Z,93.25,18.71,37.16,26.08,1015.55,13.27
2020-10-22T19:00:00.000Z,93.25,21.26,45.09,29.96,1015.69,12.92
2020-10-22T20:00:00.000Z,93.95,22.18,47.79,31.63,1015.69,12.61
2020-10-22T21:00:00.000Z,94.69,22.3,47.11,31.02,1015.46,12.29
2020-10-22T22:00:00.000Z,96.13,21.18,44.47,29.41,1015.17,11.86
2020-10-22T23:00:00.000Z,97.63,20.38,42.26,28.72,1015.02,11.43
2020-10-23T00:00:00.000Z,98.42,19.35,38.8,27.4,1014.83,11.04
2020-10-23T01:00:00.000Z,98.5,19.36,38.76,27.44,1014.57,10.96
2020-10-23T02:00:00.000Z,97.83,19.4,39.27,27.56,1014.25,11.01
2020-10-23T03:00:00.000Z,97.09,18.88,36.59,26.22,1013.96,11.28
2020-10-23T04:00:00.000Z,95.02,18.89,36.36,25.97,1013.54,11.64
2020-10-23T05:00:00.000Z,93.21,19.91,39.16,27.67,1013.51,11.82
2020-10-23T06:00:00.000Z,91.48,19.2,37.54,26.49,1013.71,12.04
2020-10-23T07:00:00.000Z,90.02,18.55,34.19,25.16,1013.89,12.42
2020-10-23T08:00:00.000Z,87.6,18.01,33.62,24.81,1014.06,13.12
2020-10-23T09:00:00.000Z,85.11,17.06,31.54,23.36,1014.13,13.97
2020-10-23T10:00:00.000Z,84.25,17.64,33.36,24.32,1014.17,14.35
2020-10-23T11:00:00.000Z,84.7,18.52,36.3,25.71,1013.7,14.63
2020-10-23T12:00:00.000Z,86.35,19.37,39.33,27.02,1013.26,14.84
2020-10-23T13:00:00.000Z,90.3,19.4,39.56,27.16,1013.07,14.51
2020-10-23T14:00:00.000Z,93.78,19.39,39.96,27.3,1013.16,13.91
2020-10-23T15:00:00.000Z,97.53,19.78,41.14,27.79,1013.04,13.61
2020-10-23T16:00:00.000Z,100.0,22.75,50.14,32.75,1013.05,13.36
2020-10-23T17:00:00.000Z,100.0,23.72,52.77,34.64,1013.02,12.98
2020-10-23T18:00:00.000Z,100.0,26.6,59.47,37.98,1012.78,12.75
2020-10-23T19:00:00.000Z,100.0,27.05,60.79,38.63,1012.43,12.66
2020-10-23T20:00:00.000Z,97.45,26.23,59.49,38.25,1012.25,12.62
2020-10-23T21:00:00.000Z,96.25,26.42,59.96,38.43,1012.09,12.32
2020-10-23T22:00:00.000Z,95.81,27.28,62.48,39.8,1011.63,12.18
2020-10-23T23:00:00.000Z,95.5,28.53,65.31,41.17,1011.25,12.09
2020-10-24T00:00:00.000Z,95.5,29.84,68.28,42.87,1010.77,11.99
2020-10-24T01:00:00.000Z,96.01,30.77,70.54,44.18,1010.36,11.7
2020-10-24T02:00:00.000Z,97.49,29.65,69.57,43.46,1010.08,11.51
2020-10-24T03:00:00.000Z,98.98,28.33,66.69,41.85,1010.12,11.37
2020-10-24T04:00:00.000Z,100.0,26.87,62.75,39.68,1010.13,11.31
2020-10-24T05:00:00.000Z,100.0,25.93,61.85,38.88,1010.4,11.46
2020-10-24T06:00:00.000Z,100.0,24.51,58.78,37.1,1010.94,11.79
2020-10-24T07:00:00.000Z,100.0,21.93,51.65,33.12,1011.67,12.25
2020-10-24T09:00:00.000Z,97.86,8.58,14.73,11.06,1013.4,13.52
2020-10-24T10:00:00.000Z,93.47,6.98,11.93,9.04,1013.4,15.42
2020-10-24T11:00:00.000Z,89.96,4.71,7.92,6.05,1013.61,15.98
2020-10-24T12:00:00.000Z,85.55,5.51,8.99,6.84,1013.68,17.19
2020-10-24T13:00:00.000Z,84.53,8.27,14.11,10.69,1014.66,15.05
2020-10-24T14:00:00.000Z,87.77,10.64,18.88,14.14,1015.22,13.81
2020-10-24T15:00:00.000Z,89.89,12.89,23.78,17.72,1015.39,12.98
2020-10-24T16:00:00.000Z,92.77,17.64,35.26,25.13,1015.51,12.24
2020-10-24T17:00:00.000Z,94.81,19.01,39.17,26.99,1016.03,11.47
2020-10-24T18:00:00.000Z,95.5,21.23,47.7,31.14,1016.26,10.99
2020-10-24T19:00:00.000Z,96.5,24.26,56.08,35.96,1016.57,10.56
2020-10-24T20:00:00.000Z,97.0,24.96,58.37,37.24,1016.66,10.29
2020-10-24T21:00:00.000Z,97.0,24.98,59.59,37.79,1016.72,10.08
2020-10-24T22:00:00.000Z,97.27,24.7,58.97,37.62,1016.72,9.83
2020-10-24T23:00:00.000Z,97.75,22.88,53.31,34.19,1016.8,9.6
2020-10-25T00:00:00.000Z,98.0,22.53,51.6,33.5,1016.78,9.4
2020-10-25T01:00:00.000Z,98.5,21.89,50.61,32.73,1016.57,9.1
2020-10-25T02:00:00.000Z,98.98,21.27,49.38,32.18,1016.57,8.75
2020-10-25T03:00:00.000Z,100.0,21.81,49.78,32.25,1016.61,8.18
2020-10-25T04:00:00.000Z,100.0,23.62,53.72,34.94,1016.55,7.7
2020-10-25T05:00:00.000Z,100.0,25.63,58.18,37.71,1016.87,7.38
2020-10-25T06:00:00.000Z,100.0,24.36,55.26,35.66,1017.15,7.6
2020-10-25T07:00:00.000Z,99.6,22.7,51.73,33.45,1016.97,9.33
2020-10-25T08:00:00.000Z,97.42,21.67,49.93,32.15,1016.54,12.2
2020-10-25T09:00:00.000Z,94.02,19.9,46.54,30.07,1016.42,13.98
2020-10-25T10:00:00.000Z,91.21,18.78,43.2,28.28,1015.71,15.99
2020-10-25T11:00:00.000Z,88.92,19.07,44.81,29.05,1015.19,16.61
2020-10-25T12:00:00.000Z,85.29,18.48,42.27,27.92,1014.65,16.9
2020-10-25T13:00:00.000Z,82.37,16.98,34.91,24.74,1014.68,15.27
2020-10-25T14:00:00.000Z,84.7,17.14,35.5,25.03,1014.7,13.69
2020-10-25T15:00:00.000Z,86.68,21.71,50.14,32.35,1014.35,12.64
2020-10-25T16:00:00.000Z,89.62,23.62,56.3,35.77,1014.21,11.79
2020-10-25T17:00:00.000Z,92.5,24.22,56.78,36.3,1013.94,10.99
2020-10-25T18:00:00.000Z,96.17,23.17,53.11,34.25,1013.53,10.33
2020-10-25T19:00:00.000Z,97.72,23.58,54.99,35.45,1013.38,9.84
2020-10-25T20:00:00.000Z,97.75,22.92,55.18,35.13,1013.1,9.66
2020-10-25T21:00:00.000Z,97.75,22.38,55.32,34.75,1012.84,9.6
2020-10-25T22:00:00.000Z,97.75,23.23,58.41,36.26,1012.71,9.72
2020-10-25T23:00:00.000Z,97.75,23.44,59.21,36.7,1012.33,9.86
2020-10-26T00:00:00.000Z,98.24,23.09,57.6,35.98,1011.82,10.01
2020-10-26T01:00:00.000Z,98.5,22.15,54.27,34.2,1011.5,10.2
2020-10-26T02:00:00.000Z,98.5,22.01,54.09,33.99,1010.96,10.47
2020-10-26T03:00:00.000Z,98.5,19.23,46.61,29.61,1010.8,10.52
2020-10-26T04:00:00.000Z,98.5,19.02,44.3,28.87,1010.64,10.72
2020-10-26T05:00:00.000Z,98.86,19.28,45.12,28.83,1010.45,10.73
2020-10-26T06:00:00.000Z,99.59,19.27,44.84,28.79,1010.59,10.59
2020-10-26T07:00:00.000Z,97.58,18.22,40.18,26.96,1010.48,11.19
2020-10-26T08:00:00.000Z,93.17,17.33,36.59,25.28,1010.21,12.21
2020-10-26T09:00:00.000Z,89.84,16.71,34.18,24.27,1010.29,12.86
2020-10-26T10:00:00.000Z,87.46,16.44,34.05,24.13,1009.89,13.53
2020-10-26T11:00:00.000Z,84.59,17.5,38.33,25.9,1009.01,14.48
2020-10-26T12:00:00.000Z,82.59,18.3,41.34,27.25,1008.39,15.21
2020-10-26T13:00:00.000Z,81.34,18.68,42.23,27.74,1008.16,15.37
2020-10-26T14:00:00.000Z,82.0,18.9,42.18,27.79,1007.79,15.23
2020-10-26T15:00:00.000Z,82.61,21.88,49.88,32.16,1007.56,14.67
2020-10-26T16:00:00.000Z,83.35,18.62,40.36,27.24,1007.97,14.08
2020-10-26T17:00:00.000Z,84.7,17.18,36.68,25.24,1008.07,13.6
2020-10-26T18:00:00.000Z,85.56,17.77,39.09,26.57,1008.0,13.11
2020-10-26T19:00:00.000Z,86.29,19.05,43.32,28.34,1007.87,12.51
2020-10-26T20:00:00.000Z,86.5,19.24,45.08,29.33,1008.07,12.01
2020-10-26T21:00:00.000Z,87.03,19.04,44.33,28.97,1008.1,11.91
2020-10-26T22:00:00.000Z,87.73,19.15,44.91,29.17,1008.08,11.83
2020-10-26T23:00:00.000Z,88.46,19.1,44.59,29.03,1008.34,11.74
2020-10-27T00:00:00.000Z,89.19,18.99,43.19,28.47,1008.67,11.75
2020-10-27T01:00:00.000Z,89.95,17.87,38.31,26.08,1008.75,11.78
2020-10-27T02:00:00.000Z,90.25,16.31,33.15,23.59,1009.0,11.75
2020-10-27T03:00:00.000Z,90.69,15.71,31.62,22.56,1009.26,11.78
2020-10-27T04:00:00.000Z,91.42,15.32,30.55,21.96,1009.57,11.68
2020-10-27T05:00:00.000Z,92.17,15.88,31.18,22.51,1010.03,11.56
2020-10-27T06:00:00.000Z,92.5,16.53,32.78,23.63,1010.52,11.57
2020-10-27T07:00:00.000Z,91.78,17.33,36.14,25.33,1010.95,12.07
2020-10-27T08:00:00.000Z,90.19,17.33,37.02,25.73,1011.2,12.91
2020-10-27T09:00:00.000Z,87.67,17.36,35.87,25.11,1011.48,14.11
2020-10-27T10:00:00.000Z,84.79,17.58,35.14,24.97,1011.52,15.01
2020-10-27T11:00:00.000Z,80.35,18.13,37.19,25.83,1011.58,16.11
2020-10-27T12:00:00.000Z,77.5,18.96,40.13,27.16,1011.89,16.19
2020-10-27T13:00:00.000Z,77.83,18.85,39.41,26.87,1012.25,15.76
2020-10-27T14:00:00.000Z,79.0,19.93,42.9,28.58,1012.53,15.1
2020-10-27T15:00:00.000Z,81.4,22.03,49.86,32.16,1012.65,14.43
2020-10-27T16:00:00.000Z,83.75,22.1,50.19,32.3,1013.05,13.75
2020-10-27T17:00:00.000Z,86.0,21.95,49.12,32.06,1013.08,13.2
2020-10-27T18:00:00.000Z,88.2,25.25,57.56,36.95,1013.07,12.68
2020-10-27T19:00:00.000Z,90.95,30.11,66.99,43.0,1013.45,12.14
2020-10-27T20:00:00.000Z,92.28,31.39,71.19,45.87,1014.17,11.75
2020-10-27T21:00:00.000Z,93.16,24.61,60.5,37.98,1014.47,11.38
2020-10-27T22:00:00.000Z,94.33,22.25,54.24,34.32,1014.93,11.02
2020-10-27T23:00:00.000Z,94.75,20.42,49.45,31.45,1015.11,10.77
2020-10-28T00:00:00.000Z,95.05,19.9,47.16,30.38,1015.28,10.5
2020-10-28T01:00:00.000Z,95.5,18.66,42.88,28.2,1015.38,10.33
2020-10-28T02:00:00.000Z,95.76,19.3,43.92,28.98,1015.4,10.09
2020-10-28T03:00:00.000Z,96.5,19.3,43.07,28.83,1015.42,9.76
2020-10-28T04:00:00.000Z,97.51,20.51,49.54,31.68,1015.49,9.26
2020-10-28T05:00:00.000Z,98.75,21.19,48.66,31.5,1015.6,8.73
2020-10-28T06:00:00.000Z,98.79,23.21,54.26,34.61,1015.79,8.74
2020-10-28T07:00:00.000Z,96.68,22.41,53.09,33.7,1015.81,9.69
2020-10-28T08:00:00.000Z,93.2,20.15,47.7,30.52,1015.33,11.37
2020-10-28T09:00:00.000Z,90.42,19.96,47.11,30.24,1015.13,12.51
2020-10-28T10:00:00.000Z,88.57,19.84,46.02,29.87,1015.11,12.62
2020-10-28T11:00:00.000Z,87.66,17.1,36.18,25.11,1014.77,13.29
2020-10-28T12:00:00.000Z,86.05,19.33,44.11,28.69,1014.36,14.27
2020-10-28T13:00:00.000Z,84.25,20.46,47.43,30.44,1014.34,14.24
2020-10-28T14:00:00.000Z,84.52,22.07,52.03,33.32,1014.11,14.09
2020-10-28T15:00:00.000Z,85.89,23.58,56.51,35.58,1014.45,13.36
2020-10-28T16:00:00.000Z,86.88,24.19,57.19,36.39,1014.71,12.91
2020-10-28T17:00:00.000Z,89.09,26.15,62.34,39.05,1014.79,12.11
2020-10-28T18:00:00.000Z,91.0,27.88,66.8,41.59,1014.84,11.26
2020-10-28T19:00:00.000Z,91.66,28.3,68.7,42.76,1014.9,10.48
2020-10-28T20:00:00.000Z,96.25,27.7,67.74,42.16,1014.98,9.94
2020-10-28T21:00:00.000Z,96.31,28.29,68.66,42.73,1014.91,9.65
2020-10-28T22:00:00.000Z,97.0,27.07,65.54,40.94,1014.77,9.54
2020-10-28T23:00:00.000Z,97.0,27.72,66.72,41.53,1014.49,9.71
2020-10-29T00:00:00.000Z,96.39,25.83,61.7,38.77,1014.35,9.61
2020-10-29T01:00:00.000Z,96.25,24.65,57.95,36.81,1014.18,9.51
2020-10-29T02:00:00.000Z,95.06,23.75,54.9,35.05,1013.96,9.49
2020-10-29T03:00:00.000Z,95.33,22.92,53.84,34.58,1013.91,9.47
2020-10-29T04:00:00.000Z,96.64,22.88,52.97,34.15,1014.0,9.18
2020-10-29T05:00:00.000Z,98.14,22.09,50.67,32.78,1013.92,8.94
2020-10-29T06:00:00.000Z,97.95,21.99,49.22,32.03,1014.09,8.99
2020-10-29T07:00:00.000Z,96.73,19.07,40.29,27.55,1013.69,9.78
2020-10-29T08:00:00.000Z,94.21,16.95,32.88,23.83,1013.41,11.12
2020-10-29T09:00:00.000Z,90.62,12.98,22.88,17.22,1012.88,13.84
2020-10-29T10:00:00.000Z,84.63,10.44,17.92,13.51,1012.21,15.36
2020-10-29T11:00:00.000Z,78.81,8.27,14.1,10.6,1012.41,14.79
2020-10-29T12:00:00.000Z,73.45,9.67,16.35,12.42,1012.51,14.61
2020-10-29T13:00:00.000Z,76.11,11.11,19.11,14.34,1012.98,13.57
2020-10-29T14:00:00.000Z,83.95,9.48,16.41,12.32,1013.11,12.39
2020-10-29T15:00:00.000Z,89.33,9.41,16.51,12.33,1013.54,11.67
2020-10-29T16:00:00.000Z,91.66,13.07,22.64,16.93,1013.98,11.0
2020-10-29T17:00:00.000Z,94.46,17.28,32.37,23.64,1014.03,10.56
2020-10-29T18:00:00.000Z,95.44,18.29,35.73,25.78,1014.31,10.19
2020-10-29T19:00:00.000Z,96.85,16.38,30.78,22.84,1014.9,9.8
2020-10-29T20:00:00.000Z,97.0,17.62,33.96,24.91,1015.35,9.34
2020-10-29T21:00:00.000Z,97.0,14.52,27.52,20.29,1016.11,8.76
2020-10-29T22:00:00.000Z,97.65,13.83,26.22,19.21,1016.78,8.06
2020-10-29T23:00:00.000Z,98.41,13.69,26.64,19.53,1017.18,7.33
2020-10-30T00:00:00.000Z,99.14,12.32,24.28,17.61,1017.55,6.66
2020-10-30T01:00:00.000Z,99.89,12.71,25.07,18.33,1017.56,6.48
2020-10-30T02:00:00.000Z,100.0,12.13,23.91,17.39,1017.71,6.51
2020-10-30T03:00:00.000Z,100.0,10.06,20.14,14.63,1017.91,6.6
2020-10-30T04:00:00.000Z,100.0,9.55,18.76,13.69,1017.94,6.45
2020-10-30T05:00:00.000Z,100.0,9.65,19.07,13.85,1018.19,6.29
2020-10-30T06:00:00.000Z,100.0,10.94,21.1,15.43,1018.62,6.29
2020-10-30T07:00:00.000Z,99.42,11.18,21.37,15.72,1018.77,7.25
2020-10-30T08:00:00.000Z,97.56,12.49,24.54,17.86,1019.06,7.61
2020-10-30T09:00:00.000Z,95.3,11.63,22.59,16.49,1019.09,8.3
2020-10-30T10:00:00.000Z,92.47,12.02,21.44,16.05,1018.39,9.81
2020-10-30T11:00:00.000Z,89.41,10.34,18.41,13.78,1018.08,10.16
2020-10-30T12:00:00.000Z,86.26,10.15,17.76,13.31,1017.85,10.77
2020-10-30T13:00:00.000Z,84.99,9.94,18.06,13.31,1018.1,10.27
2020-10-30T14:00:00.000Z,85.94,7.72,14.63,10.76,1017.97,9.88
2020-10-30T15:00:00.000Z,88.03,12.06,21.89,16.14,1017.76,9.33
2020-10-30T16:00:00.000Z,89.78,14.98,27.79,20.42,1017.96,8.91
2020-10-30T17:00:00.000Z,91.78,21.88,46.14,31.05,1017.59,8.91
2020-10-30T18:00:00.000Z,93.2,22.06,46.06,30.88,1017.65,8.7
2020-10-30T19:00:00.000Z,94.34,23.46,52.32,34.06,1017.63,8.41
2020-10-30T20:00:00.000Z,95.42,23.65,52.82,34.41,1017.84,8.14
2020-10-30T21:00:00.000Z,96.54,23.34,52.16,34.03,1018.15,7.81
2020-10-30T22:00:00.000Z,97.0,24.8,56.18,36.23,1018.66,7.35
2020-10-30T23:00:00.000Z,98.31,27.39,63.03,40.26,1019.07,6.4
2020-10-31T00:00:00.000Z,98.5,29.74,69.18,43.73,1019.67,5.79
2020-10-31T01:00:00.000Z,99.79,32.15,75.78,47.47,1020.15,5.35
2020-10-31T02:00:00.000Z,100.0,33.56,79.32,49.4,1020.81,4.88
2020-10-31T03:00:00.000Z,100.0,32.88,77.56,48.61,1021.4,4.46
2020-10-31T04:00:00.000Z,100.0,31.45,73.85,46.47,1021.83,4.1
2020-10-31T05:00:00.000Z,100.0,26.93,60.87,39.38,1022.64,3.96
2020-10-31T06:00:00.000Z,100.0,26.23,59.11,38.21,1023.17,3.97
2020-10-31T07:00:00.000Z,99.52,25.6,58.15,37.69,1023.71,4.49
2020-10-31T08:00:00.000Z,98.27,25.46,59.03,37.72,1024.24,5.55
2020-10-31T09:00:00.000Z,96.91,23.11,53.66,34.56,1024.55,6.64
2020-10-31T10:00:00.000Z,94.54,21.45,51.71,33.01,1024.44,7.67
2020-10-31T11:00:00.000Z,93.61,21.24,50.63,32.63,1024.67,8.27
2020-10-31T12:00:00.000Z,92.31,23.03,56.28,35.57,1025.06,8.78
2020-10-31T13:00:00.000Z,91.75,25.61,64.87,39.89,1025.19,9.02
2020-10-31T14:00:00.000Z,92.27,25.69,64.61,40.03,1025.34,8.76
2020-10-31T15:00:00.000Z,94.33,23.67,56.87,36.01,1025.56,8.11
2020-10-31T16:00:00.000Z,96.11,24.9,57.9,37.05,1025.63,7.58
2020-10-31T17:00:00.000Z,98.5,24.75,59.25,37.66,1025.77,7.05
2020-10-31T18:00:00.000Z,99.97,22.09,52.72,33.78,1025.77,6.77
2020-10-31T19:00:00.000Z,100.0,23.17,54.7,34.91,1025.89,6.73
2020-10-31T20:00:00.000Z,100.0,25.73,60.49,38.51,1025.84,6.58
2020-10-31T21:00:00.000Z,100.0,25.2,59.79,37.92,1025.71,6.54
2020-10-31T22:00:00.000Z,100.0,23.94,57.69,36.5,1025.51,6.15
2020-10-31T23:00:00.000Z,100.0,27.77,67.59,42.01,1025.23,5.82
2020-11-01T00:00:00.000Z,100.0,29.33,71.04,44.21,1024.99,5.66
2020-11-01T01:00:00.000Z,100.0,30.17,73.01,45.24,1024.73,5.4
2020-11-01T02:00:00.000Z,100.0,28.46,70.39,43.48,1024.43,5.07
2020-11-01T03:00:00.000Z,100.0,27.0,67.29,41.93,1024.46,4.72
2020-11-01T04:00:00.000Z,100.0,27.68,69.37,42.89,1024.16,4.39
2020-11-01T05:00:00.000Z,100.0,28.7,70.66,43.87,1024.15,4.1
2020-11-01T06:00:00.000Z,100.0,26.34,64.05,40.08,1023.86,4.23
2020-11-01T07:00:00.000Z,99.01,23.2,55.25,35.08,1023.22,5.25
2020-11-01T08:00:00.000Z,97.06,20.15,47.31,30.38,1022.26,7.1
